date,menu,category,orders,amount
2025-10-05,카푸치노,라떼/기타,16,80000
2025-10-05,녹차라떼,라떼/기타,16,88000
2025-10-05,초코라떼,라떼/기타,10,55000
2025-10-05,에스프레소,커피,12,42000
2025-10-05,디카페인 아메리카노,커피,8,40000
2025-10-06,아메리카노,커피,62,279000
2025-10-06,카페라떼,라떼/기타,45,225000
2025-10-06,바닐라라떼,라떼/기타,23,126500
2025-10-06,콜드브루,커피,14,77000
2025-10-06,카푸치노,라떼/기타,13,65000
2025-10-06,녹차라떼,라떼/기타,14,77000
2025-10-06,초코라떼,라떼/기타,11,60500
2025-10-06,에스프레소,커피,7,24500
2025-10-06,디카페인 아메리카노,커피,7,35000
2025-10-07,아메리카노,커피,48,216000
2025-10-07,카페라떼,라떼/기타,56,280000
2025-10-07,바닐라라떼,라떼/기타,25,137500
2025-10-07,콜드브루,커피,35,192500
2025-10-07,카푸치노,라떼/기타,16,80000
2025-10-07,녹차라떼,라떼/기타,15,82500
2025-10-07,초코라떼,라떼/기타,12,66000
2025-10-07,에스프레소,커피,6,21000
2025-10-07,디카페인 아메리카노,커피,5,25000
2025-10-08,아메리카노,커피,85,382500
2025-10-08,카페라떼,라떼/기타,57,285000
2025-10-08,바닐라라떼,라떼/기타,29,159500
2025-10-08,콜드브루,커피,29,159500
2025-10-08,카푸치노,라떼/기타,17,85000
2025-10-08,녹차라떼,라떼/기타,10,55000
2025-10-08,초코라떼,라떼/기타,9,49500
2025-10-08,에스프레소,커피,10,35000
2025-10-08,디카페인 아메리카노,커피,5,25000
2025-10-09,아메리카노,커피,91,409500
2025-10-09,카페라떼,라떼/기타,66,330000
2025-10-09,바닐라라떼,라떼/기타,31,170500
2025-10-09,콜드브루,커피,26,143000
2025-10-09,카푸치노,라떼/기타,14,70000
2025-10-09,녹차라떼,라떼/기타,15,82500
2025-10-09,초코라떼,라떼/기타,14,77000
2025-10-09,에스프레소,커피,8,28000
2025-10-09,디카페인 아메리카노,커피,8,40000
2025-10-10,아메리카노,커피,75,337500
2025-10-10,카페라떼,라떼/기타,40,200000
2025-10-10,바닐라라떼,라떼/기타,27,148500
2025-10-10,콜드브루,커피,26,143000
2025-10-10,카푸치노,라떼/기타,18,90000
2025-10-10,녹차라떼,라떼/기타,10,55000
2025-10-10,초코라떼,라떼/기타,10,55000
2025-10-10,에스프레소,커피,6,21000
2025-10-10,디카페인 아메리카노,커피,6,30000
2025-10-11,아메리카노,커피,97,436500
2025-10-11,카페라떼,라떼/기타,42,210000
2025-10-11,바닐라라떼,라떼/기타,27,148500
2025-10-11,콜드브루,커피,24,132000
2025-10-11,카푸치노,라떼/기타,16,80000
2025-10-11,녹차라떼,라떼/기타,11,60500
2025-10-11,초코라떼,라떼/기타,8,44000
2025-10-11,에스프레소,커피,8,28000
2025-10-11,디카페인 아메리카노,커피,7,35000
2025-10-12,아메리카노,커피,58,261000
2025-10-12,카페라떼,라떼/기타,54,270000
2025-10-12,바닐라라떼,라떼/기타,16,88000
2025-10-12,콜드브루,커피,10,55000
2025-10-12,카푸치노,라떼/기타,17,85000
2025-10-12,녹차라떼,라떼/기타,12,66000
2025-10-12,초코라떼,라떼/기타,9,49500
2025-10-12,에스프레소,커피,5,17500
2025-10-12,디카페인 아메리카노,커피,5,25000
2025-10-13,아메리카노,커피,43,193500
2025-10-13,카페라떼,라떼/기타,16,80000
2025-10-13,바닐라라떼,라떼/기타,14,77000
2025-10-13,콜드브루,커피,15,82500
2025-10-13,카푸치노,라떼/기타,8,40000
2025-10-13,녹차라떼,라떼/기타,7,38500
2025-10-13,초코라떼,라떼/기타,7,38500
2025-10-13,에스프레소,커피,6,21000
2025-10-13,디카페인 아메리카노,커피,3,15000
2025-10-14,아메리카노,커피,80,360000
2025-10-14,카페라떼,라떼/기타,39,195000
2025-10-14,바닐라라떼,라떼/기타,27,148500
2025-10-14,콜드브루,커피,16,88000
2025-10-14,카푸치노,라떼/기타,18,90000
2025-10-14,녹차라떼,라떼/기타,11,60500
2025-10-14,초코라떼,라떼/기타,8,44000
2025-10-14,에스프레소,커피,6,21000
2025-10-14,디카페인 아메리카노,커피,6,30000
2025-10-15,아메리카노,커피,45,202500
2025-10-15,카페라떼,라떼/기타,23,115000
2025-10-15,바닐라라떼,라떼/기타,12,66000
2025-10-15,콜드브루,커피,11,60500
2025-10-15,카푸치노,라떼/기타,7,35000
2025-10-15,녹차라떼,라떼/기타,6,33000
2025-10-15,초코라떼,라떼/기타,7,38500
2025-10-15,에스프레소,커피,6,21000
2025-10-15,디카페인 아메리카노,커피,6,30000
2025-10-16,아메리카노,커피,76,342000
2025-10-16,카페라떼,라떼/기타,37,185000
2025-10-16,바닐라라떼,라떼/기타,23,126500
2025-10-16,콜드브루,커피,18,99000
2025-10-16,카푸치노,라떼/기타,9,45000
2025-10-16,녹차라떼,라떼/기타,12,66000
2025-10-16,초코라떼,라떼/기타,10,55000
2025-10-16,에스프레소,커피,5,17500
2025-10-16,디카페인 아메리카노,커피,5,25000
2025-10-17,아메리카노,커피,76,342000
2025-10-17,카페라떼,라떼/기타,34,170000
2025-10-17,바닐라라떼,라떼/기타,22,121000
2025-10-17,콜드브루,커피,21,115500
2025-10-17,카푸치노,라떼/기타,11,55000
2025-10-17,녹차라떼,라떼/기타,10,55000
2025-10-17,초코라떼,라떼/기타,10,55000
2025-10-17,에스프레소,커피,7,24500
2025-10-17,디카페인 아메리카노,커피,7,35000
2025-10-18,아메리카노,커피,98,441000
2025-10-18,카페라떼,라떼/기타,52,260000
2025-10-18,바닐라라떼,라떼/기타,18,99000
2025-10-18,콜드브루,커피,28,154000
2025-10-18,카푸치노,라떼/기타,16,80000
2025-10-18,녹차라떼,라떼/기타,18,99000
2025-10-18,초코라떼,라떼/기타,14,77000
2025-10-18,에스프레소,커피,10,35000
2025-10-18,디카페인 아메리카노,커피,5,25000
2025-10-19,아메리카노,커피,79,355500
2025-10-19,카페라떼,라떼/기타,34,170000
2025-10-19,바닐라라떼,라떼/기타,17,93500
2025-10-19,콜드브루,커피,20,110000
2025-10-19,카푸치노,라떼/기타,17,85000
2025-10-19,녹차라떼,라떼/기타,8,44000
2025-10-19,초코라떼,라떼/기타,8,44000
2025-10-19,에스프레소,커피,4,14000
2025-10-19,디카페인 아메리카노,커피,6,30000
2025-10-20,아메리카노,커피,56,252000
2025-10-20,카페라떼,라떼/기타,38,190000
2025-10-20,바닐라라떼,라떼/기타,17,93500
2025-10-20,콜드브루,커피,13,71500
2025-10-20,카푸치노,라떼/기타,12,60000
2025-10-20,녹차라떼,라떼/기타,13,71500
2025-10-20,초코라떼,라떼/기타,8,44000
2025-10-20,에스프레소,커피,5,17500
2025-10-20,디카페인 아메리카노,커피,3,15000
2025-10-21,아메리카노,커피,48,216000
2025-10-21,카페라떼,라떼/기타,47,235000
2025-10-21,바닐라라떼,라떼/기타,13,71500
2025-10-21,콜드브루,커피,14,77000
2025-10-21,카푸치노,라떼/기타,12,60000
2025-10-21,녹차라떼,라떼/기타,14,77000
2025-10-21,초코라떼,라떼/기타,6,33000
2025-10-21,에스프레소,커피,7,24500
2025-10-21,디카페인 아메리카노,커피,5,25000
2025-10-22,아메리카노,커피,63,283500
2025-10-22,카페라떼,라떼/기타,48,240000
2025-10-22,바닐라라떼,라떼/기타,18,99000
2025-10-22,콜드브루,커피,20,110000
2025-10-22,카푸치노,라떼/기타,15,75000
2025-10-22,녹차라떼,라떼/기타,12,66000
2025-10-22,초코라떼,라떼/기타,9,49500
2025-10-22,에스프레소,커피,9,31500
2025-10-22,디카페인 아메리카노,커피,5,25000
2025-10-23,아메리카노,커피,68,306000
2025-10-23,카페라떼,라떼/기타,11,55000
2025-10-23,바닐라라떼,라떼/기타,16,88000
2025-10-23,콜드브루,커피,15,82500
2025-10-23,카푸치노,라떼/기타,9,45000
2025-10-23,녹차라떼,라떼/기타,8,44000
2025-10-23,초코라떼,라떼/기타,7,38500
2025-10-23,에스프레소,커피,5,17500
2025-10-23,디카페인 아메리카노,커피,5,25000
2025-10-24,아메리카노,커피,74,333000
2025-10-24,카페라떼,라떼/기타,60,300000
2025-10-24,바닐라라떼,라떼/기타,30,165000
2025-10-24,콜드브루,커피,17,93500
2025-10-24,카푸치노,라떼/기타,23,115000
2025-10-24,녹차라떼,라떼/기타,16,88000
2025-10-24,초코라떼,라떼/기타,14,77000
2025-10-24,에스프레소,커피,9,31500
2025-10-24,디카페인 아메리카노,커피,7,35000
2025-10-25,아메리카노,커피,113,508500
2025-10-25,카페라떼,라떼/기타,60,300000
2025-10-25,바닐라라떼,라떼/기타,25,137500
2025-10-25,콜드브루,커피,21,115500
2025-10-25,카푸치노,라떼/기타,22,110000
2025-10-25,녹차라떼,라떼/기타,14,77000
2025-10-25,초코라떼,라떼/기타,12,66000
2025-10-25,에스프레소,커피,11,38500
2025-10-25,디카페인 아메리카노,커피,5,25000
2025-10-26,아메리카노,커피,46,207000
2025-10-26,카페라떼,라떼/기타,44,220000
2025-10-26,바닐라라떼,라떼/기타,16,88000
2025-10-26,콜드브루,커피,20,110000
2025-10-26,카푸치노,라떼/기타,8,40000
2025-10-26,녹차라떼,라떼/기타,12,66000
2025-10-26,초코라떼,라떼/기타,12,66000
2025-10-26,에스프레소,커피,4,14000
2025-10-26,디카페인 아메리카노,커피,6,30000
2025-10-27,아메리카노,커피,66,297000
2025-10-27,카페라떼,라떼/기타,35,175000
2025-10-27,바닐라라떼,라떼/기타,12,66000
2025-10-27,콜드브루,커피,20,110000
2025-10-27,카푸치노,라떼/기타,11,55000
2025-10-27,녹차라떼,라떼/기타,7,38500
2025-10-27,초코라떼,라떼/기타,8,44000
2025-10-27,에스프레소,커피,9,31500
2025-10-27,디카페인 아메리카노,커피,6,30000
2025-10-28,아메리카노,커피,58,261000
2025-10-28,카페라떼,라떼/기타,43,215000
2025-10-28,바닐라라떼,라떼/기타,16,88000
2025-10-28,콜드브루,커피,18,99000
2025-10-28,카푸치노,라떼/기타,12,60000
2025-10-28,녹차라떼,라떼/기타,9,49500
2025-10-28,초코라떼,라떼/기타,10,55000
2025-10-28,에스프레소,커피,7,24500
2025-10-28,디카페인 아메리카노,커피,6,30000
2025-10-29,아메리카노,커피,78,351000
2025-10-29,카페라떼,라떼/기타,37,185000
2025-10-29,바닐라라떼,라떼/기타,20,110000
2025-10-29,콜드브루,커피,13,71500
2025-10-29,카푸치노,라떼/기타,8,40000
2025-10-29,녹차라떼,라떼/기타,9,49500
2025-10-29,초코라떼,라떼/기타,9,49500
2025-10-29,에스프레소,커피,7,24500
2025-10-29,디카페인 아메리카노,커피,5,25000
2025-10-30,아메리카노,커피,93,418500
2025-10-30,카페라떼,라떼/기타,43,215000
2025-10-30,바닐라라떼,라떼/기타,26,143000
2025-10-30,콜드브루,커피,16,88000
2025-10-30,카푸치노,라떼/기타,16,80000
2025-10-30,녹차라떼,라떼/기타,10,55000
2025-10-30,초코라떼,라떼/기타,5,27500
2025-10-30,에스프레소,커피,4,14000
2025-10-30,디카페인 아메리카노,커피,5,25000
2025-10-31,아메리카노,커피,58,261000
2025-10-31,카페라떼,라떼/기타,36,180000
2025-10-31,바닐라라떼,라떼/기타,27,148500
2025-10-31,콜드브루,커피,28,154000
2025-10-31,카푸치노,라떼/기타,16,80000
2025-10-31,녹차라떼,라떼/기타,14,77000
2025-10-31,초코라떼,라떼/기타,11,60500
2025-10-31,에스프레소,커피,8,28000
2025-10-31,디카페인 아메리카노,커피,6,30000
2025-11-01,아메리카노,커피,62,279000
2025-11-01,카페라떼,라떼/기타,59,295000
2025-11-01,바닐라라떼,라떼/기타,34,187000
2025-11-01,콜드브루,커피,27,148500
2025-11-01,카푸치노,라떼/기타,19,95000
2025-11-01,녹차라떼,라떼/기타,13,71500
2025-11-01,초코라떼,라떼/기타,14,77000
2025-11-01,에스프레소,커피,9,31500
2025-11-01,디카페인 아메리카노,커피,8,40000
2025-11-02,아메리카노,커피,70,315000
2025-11-02,카페라떼,라떼/기타,51,255000
2025-11-02,바닐라라떼,라떼/기타,14,77000
2025-11-02,콜드브루,커피,12,66000
2025-11-02,카푸치노,라떼/기타,14,70000
2025-11-02,녹차라떼,라떼/기타,10,55000
2025-11-02,초코라떼,라떼/기타,12,66000
2025-11-02,에스프레소,커피,8,28000
2025-11-02,디카페인 아메리카노,커피,5,25000
2025-11-03,아메리카노,커피,39,175500
2025-11-03,카페라떼,라떼/기타,27,135000
2025-11-03,바닐라라떼,라떼/기타,15,82500
2025-11-03,콜드브루,커피,10,55000
2025-11-03,카푸치노,라떼/기타,9,45000
2025-11-03,녹차라떼,라떼/기타,8,44000
2025-11-03,초코라떼,라떼/기타,7,38500
2025-11-03,에스프레소,커피,6,21000
2025-11-03,디카페인 아메리카노,커피,5,25000
2025-11-04,아메리카노,커피,63,283500
2025-11-04,카페라떼,라떼/기타,37,185000
2025-11-04,바닐라라떼,라떼/기타,16,88000
2025-11-04,콜드브루,커피,22,121000
2025-11-04,카푸치노,라떼/기타,10,50000
2025-11-04,녹차라떼,라떼/기타,8,44000
2025-11-04,초코라떼,라떼/기타,3,16500
2025-11-04,에스프레소,커피,7,24500
2025-11-04,디카페인 아메리카노,커피,6,30000
2025-11-05,아메리카노,커피,47,211500
2025-11-05,카페라떼,라떼/기타,24,120000
2025-11-05,바닐라라떼,라떼/기타,16,88000
2025-11-05,콜드브루,커피,17,93500
2025-11-05,카푸치노,라떼/기타,6,30000
2025-11-05,녹차라떼,라떼/기타,10,55000
2025-11-05,초코라떼,라떼/기타,8,44000
2025-11-05,에스프레소,커피,7,24500
2025-11-05,디카페인 아메리카노,커피,6,30000
2025-11-06,아메리카노,커피,43,193500
2025-11-06,카페라떼,라떼/기타,38,190000
2025-11-06,바닐라라떼,라떼/기타,19,104500
2025-11-06,콜드브루,커피,20,110000
2025-11-06,카푸치노,라떼/기타,9,45000
2025-11-06,녹차라떼,라떼/기타,11,60500
2025-11-06,초코라떼,라떼/기타,10,55000
2025-11-06,에스프레소,커피,6,21000
2025-11-06,디카페인 아메리카노,커피,6,30000
2025-11-07,아메리카노,커피,56,252000
2025-11-07,카페라떼,라떼/기타,34,170000
2025-11-07,바닐라라떼,라떼/기타,20,110000
2025-11-07,콜드브루,커피,19,104500
2025-11-07,카푸치노,라떼/기타,15,75000
2025-11-07,녹차라떼,라떼/기타,14,77000
2025-11-07,초코라떼,라떼/기타,11,60500
2025-11-07,에스프레소,커피,8,28000
2025-11-07,디카페인 아메리카노,커피,6,30000
2025-11-08,아메리카노,커피,87,391500
2025-11-08,카페라떼,라떼/기타,47,235000
2025-11-08,바닐라라떼,라떼/기타,24,132000
2025-11-08,콜드브루,커피,23,126500
2025-11-08,카푸치노,라떼/기타,14,70000
2025-11-08,녹차라떼,라떼/기타,16,88000
2025-11-08,초코라떼,라떼/기타,12,66000
2025-11-08,에스프레소,커피,7,24500
2025-11-08,디카페인 아메리카노,커피,7,35000
2025-11-09,아메리카노,커피,65,292500
2025-11-09,카페라떼,라떼/기타,37,185000
2025-11-09,바닐라라떼,라떼/기타,20,110000
2025-11-09,콜드브루,커피,25,137500
2025-11-09,카푸치노,라떼/기타,13,65000
2025-11-09,녹차라떼,라떼/기타,14,77000
2025-11-09,초코라떼,라떼/기타,11,60500
2025-11-09,에스프레소,커피,5,17500
2025-11-09,디카페인 아메리카노,커피,3,15000
2025-11-10,아메리카노,커피,46,207000
2025-11-10,카페라떼,라떼/기타,34,170000
2025-11-10,바닐라라떼,라떼/기타,14,77000
2025-11-10,콜드브루,커피,18,99000
2025-11-10,카푸치노,라떼/기타,8,40000
2025-11-10,녹차라떼,라떼/기타,9,49500
2025-11-10,초코라떼,라떼/기타,6,33000
2025-11-10,에스프레소,커피,4,14000
2025-11-10,디카페인 아메리카노,커피,4,20000
2025-11-11,아메리카노,커피,46,207000
2025-11-11,카페라떼,라떼/기타,33,165000
2025-11-11,바닐라라떼,라떼/기타,19,104500
2025-11-11,콜드브루,커피,21,115500
2025-11-11,카푸치노,라떼/기타,16,80000
2025-11-11,녹차라떼,라떼/기타,7,38500
2025-11-11,초코라떼,라떼/기타,7,38500
2025-11-11,에스프레소,커피,6,21000
2025-11-11,디카페인 아메리카노,커피,3,15000
2025-11-12,아메리카노,커피,62,279000
2025-11-12,카페라떼,라떼/기타,29,145000
2025-11-12,바닐라라떼,라떼/기타,20,110000
2025-11-12,콜드브루,커피,16,88000
2025-11-12,카푸치노,라떼/기타,11,55000
2025-11-12,녹차라떼,라떼/기타,10,55000
2025-11-12,초코라떼,라떼/기타,10,55000
2025-11-12,에스프레소,커피,7,24500
2025-11-12,디카페인 아메리카노,커피,6,30000
2025-11-13,아메리카노,커피,71,319500
2025-11-13,카페라떼,라떼/기타,42,210000
2025-11-13,바닐라라떼,라떼/기타,24,132000
2025-11-13,콜드브루,커피,11,60500
2025-11-13,카푸치노,라떼/기타,13,65000
2025-11-13,녹차라떼,라떼/기타,10,55000
2025-11-13,초코라떼,라떼/기타,6,33000
2025-11-13,에스프레소,커피,7,24500
2025-11-13,디카페인 아메리카노,커피,6,30000
2025-11-14,아메리카노,커피,104,468000
2025-11-14,카페라떼,라떼/기타,44,220000
2025-11-14,바닐라라떼,라떼/기타,27,148500
2025-11-14,콜드브루,커피,24,132000
2025-11-14,카푸치노,라떼/기타,13,65000
2025-11-14,녹차라떼,라떼/기타,10,55000
2025-11-14,초코라떼,라떼/기타,7,38500
